count,create_date,location,weatherstation,temp,precip,canonical_location
25,2012-08-09,Vancouver,CWHC,66.0,0.0,Vancouver
12,2012-08-09,Bay Area,KNGP,85.320833333300001,0.0,Bay Area
2,2012-08-09,Miami,KMIA,85.384,0.16,Miami
6,2012-08-09,Boston MA,KBOS,75.573076923100004,0.0,Boston
47,2012-08-09,Los Angeles,KCQT,75.533333333300007,0.0,Los Angeles
2,2012-08-09,San Jose,KSJC,70.537499999999994,0.0,San Jose
5,2012-08-09,Berkeley,KOAK,62.588000000000001,0.0,Berkeley
6,2012-08-09,Salt Lake City,KSLC,85.470833333300007,0.0,Salt Lake City
15,2012-08-09,Brooklyn,KNYC,78.881481481500003,0.0,New York
2,2012-08-09,Sunnyvale,KNUQ,67.958333333300004,0.0,Mountain View
6,2012-08-09,Las Vegas,KLAS,98.988461538500005,0.0,Las Vegas
3,2012-08-09,Portland,KPDX,66.049999999999997,0.0,Portland
5,2012-08-09,Seattle WA,KBFI,66.087500000000006,0.0,Seattle
9,2012-08-09,Pittsburgh,KAGC,72.671875,0.65000000000000002,Pittsburgh
14,2012-08-09,SF Bay Area,KSFO,60.825000000000003,0.0,San Francisco
10,2012-08-09,Cambridge,KBOS,75.573076923100004,0.0,Boston
7,2012-08-09,Santa Barbara,KSBA,65.849999999999994,0.0,Santa Barbara
2,2012-08-09,seattle,KBFI,66.087500000000006,0.0,Seattle
5,2012-08-09,Baltimore,KBWI,80.993548387100006,0.38,Baltimore
3,2012-08-09,Dallas,KDAL,90.548000000000002,0.0,Dallas
7,2012-08-09,Kansas City,KMKC,78.171999999999997,0.0,Kansas City
4,2012-08-09,san francisco,KSFO,60.825000000000003,0.0,San Francisco
5,2012-08-09,Waterloo,KALO,66.795348837199995,0.34999999999999998,Waterloo
2,2012-08-09,Washington,KDCA,84.525714285700005,0.0,Washington DC
4,2012-08-09,Redmond,KBFI,66.087500000000006,0.0,Seattle
5,2012-08-09,Minneapolis,KMIC,64.951724137900001,0.01,Minneapolis
8,2012-08-09,Montr\\xc3\\xa9al,CWTA,70.285714285699996,0.050000000000000003,Montreal
2,2012-08-09,Birmingham,KBHM,76.157894736800003,2.1899999999999999,Birmingham
3,2012-08-09,Oklahoma City,KOKC,87.570833333300001,0.0,Oklahoma City
5,2012-08-09,Colorado Springs,KCOS,73.891666666700004,0.0,Colorado Springs
6,2012-08-09,Atlanta,KFTY,77.014814814800005,0.20999999999999999,Atlanta
4,2012-08-09,Mountain View,KNUQ,67.958333333300004,0.0,Mountain View
4,2012-08-09,San Antonio,KSSF,86.962500000000006,0.0,San Antonio
1,2012-08-10,Washington,KDCA,78.842857142900002,1.46,Washington DC
3,2012-08-10,Birmingham,KBHM,74.476923076899993,1.6799999999999999,Birmingham
2,2012-08-10,Dallas,KDAL,89.729166666699996,0.0,Dallas
4,2012-08-10,Minneapolis,KMIC,64.979166666699996,0.0,Minneapolis
2,2012-08-10,San Antonio,KSSF,88.012,0.0,San Antonio
5,2012-08-10,Indianapolis,KIND,67.990624999999994,0.01,Indianapolis
2,2012-08-10,Redmond,KBFI,67.108333333299996,0.0,Seattle
4,2012-08-10,Austin TX,KATT,88.823076923100004,0.050000000000000003,Austin
6,2012-08-10,Salt Lake City,KSLC,82.110344827600002,0.0,Salt Lake City
5,2012-08-10,DC,KDCA,78.842857142900002,1.46,Washington DC
5,2012-08-10,San Jose,KSJC,69.512500000000003,0.0,San Jose
5,2012-08-10,Denver,KAPA,76.376000000000005,0.0,Denver
2,2012-08-10,St. Petersburg,KSPG,82.200000000000003,7.9900000000000002,St. Petersburg
4,2012-08-10,san francisco,KSFO,58.731999999999999,0.0,San Francisco
7,2012-08-10,Brooklyn,KNYC,76.587179487200004,0.44,New York
1,2012-08-09,St. Petersburg,KSPG,85.710714285700007,0.0,St. Petersburg
6,2012-08-09,Indianapolis,KIND,73.324242424199994,2.52,Indianapolis
8,2012-08-09,NY,KNYC,78.881481481500003,0.0,New York
1,2012-08-09,Cambridge MA,KBOS,75.573076923100004,0.0,Boston
1,2012-05-03,Oakland CA,KOAK,56.706451612899997,0.01,Berkeley
1,2012-05-03,Colorado Springs,KCOS,62.924999999999997,0.0,Colorado Springs
1,2012-05-04,Oakland CA,KOAK,56.166666666700003,0.0,Berkeley
2,2012-05-04,Santa Monica,KSMO,59.745833333299998,0.0,Santa Monica
1,2012-05-04,DC,KDCA,73.483333333299996,0.42999999999999999,Washington DC
2,2012-05-04,Redmond,KBFI,48.546666666699998,0.32000000000000001,Seattle
1,2012-05-04,seattle,KBFI,48.546666666699998,0.32000000000000001,Seattle
1,2012-05-04,Sunnyvale,KNUQ,56.928571428600002,0.0,Mountain View
1,2012-05-04,Indianapolis,KIND,71.164516129000006,0.0,Indianapolis
2,2012-05-08,Edmonton,CXEC,61.926923076900003,0.0,Edmonton
1,2012-05-08,Redmond,KBFI,56.0291666667,0.0,Seattle
1,2012-06-10,St. Petersburg,KSPG,82.713793103399993,0.0,St. Petersburg
1,2012-06-10,Sunnyvale,KNUQ,73.354166666699996,0.0,Mountain View
2,2012-06-11,Miami,KMIA,82.676000000000002,0.0,Miami
5,2012-07-29,nyc,KNYC,71.764705882399994,0.01,New York
2,2012-07-29,Indianapolis,KIND,77.575000000000003,0.0,Indianapolis
3,2012-07-29,Montr\\xc3\\xa9al,CWTA,72.489285714299996,0.0,Montreal
2,2012-07-29,Boston MA,KBOS,67.655319148900006,0.0,Boston
3,2012-07-29,Cambridge,KBOS,67.655319148900006,0.0,Boston
2,2012-07-29,Cambridge MA,KBOS,67.655319148900006,0.0,Boston
1,2012-07-29,Baltimore,KBWI,78.584000000000003,0.0,Baltimore
7,2012-07-29,Brooklyn,KNYC,71.764705882399994,0.01,New York
3,2012-07-29,Washington,KDCA,80.795833333299996,0.0,Washington DC
1,2012-07-30,Oakland CA,KOAK,62.219999999999999,0.0,Berkeley
2,2012-07-30,Miami,KMIA,83.841666666699993,0.0,Miami
3,2012-09-20,Dallas,KDAL,79.283333333300007,0.0,Dallas
8,2012-09-15,Brooklyn,KNYC,66.495652173899998,0.01,New York
3,2012-09-15,Edmonton,CXEC,52.8285714286,0.0,Edmonton
1,2012-09-15,Santa Barbara,KSBA,68.479166666699996,0.01,Santa Barbara
2,2012-09-15,Dallas,KDAL,68.717857142900002,0.0,Dallas
4,2012-09-15,Baltimore,KBWI,67.642307692299994,0.0,Baltimore
1,2012-09-15,Las Vegas,KLAS,84.333333333300004,0.0,Las Vegas
2,2012-09-20,Colorado Springs,KCOS,63.320833333300001,0.0,Colorado Springs
2,2012-09-21,Colorado Springs,KCOS,63.520833333299997,0.0,Colorado Springs
2,2012-09-21,Portland OR,KPDX,60.583333333299997,0.0,Portland
6,2012-09-16,Kansas City,KMKC,66.893333333300006,0.0,Kansas City
3,2012-09-16,Colorado Springs,KCOS,68.645833333300004,0.0,Colorado Springs
5,2012-09-16,SF,KSFO,56.595999999999997,0.0,San Francisco
2,2012-09-16,Denver,KAPA,69.152173912999999,0.0,Denver
6,2012-09-16,Minneapolis,KMIC,68.960869565199999,0.0,Minneapolis
3,2012-09-16,seattle,KBFI,62.416666666700003,0.0,Seattle
1,2012-09-18,Austin TX,KATT,75.266666666700004,0.0,Austin
3,2012-09-18,Berkeley,KOAK,56.886666666700002,0.0,Berkeley
6,2012-09-18,Mountain View,KNUQ,59.124242424199998,0.0,Mountain View
3,2012-09-18,Oklahoma City,KOKC,66.203999999999994,0.0,Oklahoma City
6,2012-09-16,Berkeley,KOAK,56.311111111099997,0.0,Berkeley
3,2012-09-16,SF Bay Area,KSFO,56.595999999999997,0.0,San Francisco
3,2012-09-16,DC,KDCA,67.920833333299996,0.0,Washington DC
2,2012-09-15,Chicago IL,KMDW,67.112499999999997,0.0,Chicago
3,2012-09-15,Oklahoma City,KOKC,62.682051282099998,0.0,Oklahoma City
5,2012-09-15,Bay Area,KNGP,77.181081081100004,0.0,Bay Area
2,2012-09-15,Austin TX,KATT,70.427272727299993,0.0,Austin
3,2012-09-15,Denver,KAPA,66.069565217399997,0.0,Denver
4,2012-09-15,Cambridge,KBOS,66.028571428600003,0.26000000000000001,Boston
1,2012-09-15,Waterloo,KALO,63.079166666699997,0.0,Waterloo
6,2012-09-15,NY,KNYC,66.495652173899998,0.01,New York
5,2012-09-15,Pittsburgh,KAGC,60.425925925900003,0.0,Pittsburgh
1,2012-09-15,Colorado Springs,KCOS,60.337499999999999,0.0,Colorado Springs
3,2012-09-15,Seattle WA,KBFI,62.054166666699999,0.0,Seattle
3,2012-09-19,Edmonton,CXEC,54.100000000000001,0.0,Edmonton
1,2012-09-19,Colorado Springs,KCOS,65.029166666699993,0.0,Colorado Springs
2,2012-09-19,Birmingham,KBHM,62.391666666699997,0.0,Birmingham
5,2012-09-19,Waterloo,KALO,63.527999999999999,0.0,Waterloo
3,2012-09-18,San Antonio,KSSF,77.034782608699999,0.0,San Antonio
1,2012-09-15,Sunnyvale,KNUQ,62.088461538499999,0.0,Mountain View
4,2012-09-15,Boston MA,KBOS,66.028571428600003,0.26000000000000001,Boston
3,2012-09-17,Kansas City,KMKC,68.275862068999999,0.02,Kansas City
1,2012-09-17,Colorado Springs,KCOS,57.180769230800003,0.0,Colorado Springs
2,2012-09-17,Oklahoma City,KOKC,66.438461538499993,0.0,Oklahoma City
6,2012-09-17,Santa Barbara,KSBA,62.770967741900002,0.0,Santa Barbara
3,2012-09-17,Cambridge MA,KBOS,62.024999999999999,0.0,Boston
3,2012-09-17,Santa Monica,KSMO,69.5523809524,0.0,Santa Monica
10,2012-09-17,NY,KNYC,67.047826087000004,0.0,New York
7,2012-09-17,San Jose,KSJC,59.896428571400001,0.0,San Jose
7,2012-09-17,Austin,KATT,71.948717948699993,0.0,Austin
9,2012-09-19,Austin,KATT,74.75,0.0,Austin
3,2012-09-19,Oklahoma City,KOKC,69.974999999999994,0.0,Oklahoma City
5,2012-09-19,Seattle WA,KBFI,59.746666666700001,0.0,Seattle
1,2012-09-16,Portland OR,KPDX,65.424999999999997,0.0,Portland
3,2012-09-16,Dallas,KDAL,68.039473684200004,0.29999999999999999,Dallas
6,2012-09-17,Mountain View,KNUQ,60.532142857099998,0.0,Mountain View
1,2012-09-17,Oakland CA,KOAK,57.413333333300002,0.0,Berkeley
1,2012-09-16,Redmond,KBFI,62.416666666700003,0.0,Seattle
1,2012-09-16,Santa Monica,KSMO,72.0423076923,0.0,Santa Monica
3,2012-09-17,Berkeley,KOAK,57.413333333300002,0.0,Berkeley
3,2012-09-17,Washington,KDCA,69.247222222199994,0.01,Washington DC
2,2012-09-19,Cambridge MA,KBOS,66.728125000000006,1.8300000000000001,Boston
3,2012-09-19,Redmond,KBFI,59.746666666700001,0.0,Seattle
1,2012-09-19,Oakland CA,KOAK,58.284615384600002,0.0,Berkeley
4,2012-10-18,nyc,KNYC,58.288888888899997,0.0,New York
4,2012-10-17,Santa Barbara,KSBA,68.400000000000006,0.0,Santa Barbara
1,2012-10-17,Dallas,KDAL,74.724999999999994,0.0,Dallas
4,2012-10-17,Oklahoma City,KOKC,66.604166666699996,0.0,Oklahoma City
6,2012-08-02,Montr\\xc3\\xa9al,CWTA,77.810714285700001,0.0,Montreal
1,2012-08-02,Oakland CA,KOAK,59.806666666700004,0.0,Berkeley
3,2012-08-02,Edmonton,CXEC,57.840740740699999,0.17000000000000001,Edmonton
2,2012-08-02,Washington,KDCA,84.108000000000004,0.0,Washington DC
1,2012-08-02,Chicago IL,KMDW,81.733333333299996,0.0,Chicago
6,2012-08-02,Redmond,KBFI,63.543999999999997,0.0,Seattle
2,2012-08-02,San Jose,KSJC,67.0625,0.0,San Jose
3,2012-08-02,Miami,KMIA,84.729166666699996,0.0,Miami
5,2012-08-03,Mountain View,KNUQ,64.188461538499993,0.0,Mountain View
2,2012-08-03,Cambridge MA,KBOS,82.212500000000006,0.0,Boston
8,2012-08-03,san francisco,KSFO,59.633333333300001,0.0,San Francisco
10,2012-08-03,SF Bay Area,KSFO,59.633333333300001,0.0,San Francisco
3,2012-08-03,Oklahoma City,KOKC,96.579166666700004,0.0,Oklahoma City
6,2012-08-03,Denver,KAPA,76.379999999999995,0.0,Denver
19,2012-08-03,Washington DC,KDCA,84.666666666699996,0.0,Washington DC
1,2012-08-03,Oakland CA,KOAK,59.035714285700003,0.0,Berkeley
5,2012-08-03,Salt Lake City,KSLC,80.004166666700002,0.0,Salt Lake City
4,2012-08-03,Indianapolis,KIND,82.162499999999994,0.0,Indianapolis
2,2012-08-03,Las Vegas,KLAS,94.770833333300004,0.0,Las Vegas
3,2012-08-03,Portland OR,KPDX,71.027586206899997,0.0,Portland
2,2012-08-03,Washington,KDCA,84.666666666699996,0.0,Washington DC
3,2012-08-03,San Antonio,KSSF,86.053846153799995,0.0,San Antonio
2,2012-08-03,Santa Monica,KSMO,65.915151515199994,0.0,Santa Monica
3,2012-08-02,Indianapolis,KIND,81.3125,0.0,Indianapolis
1,2012-08-02,Oklahoma City,KOKC,97.145833333300004,0.0,Oklahoma City
3,2013-05-03,St. Petersburg,KSPG,74.778947368399997,0.12,St. Petersburg
2,2013-05-03,Colorado Springs,KCOS,45.299999999999997,0.0,Colorado Springs
6,2013-06-12,Las Vegas,KLAS,95.079166666700004,0.0,Las Vegas
1,2013-06-13,Oakland CA,KOAK,61.825000000000003,0.0,Berkeley
1,2013-06-12,Oakland CA,KOAK,60.659999999999997,0.0,Berkeley
3,2013-06-12,Miami,KMIA,78.951612903200001,2.3900000000000001,Miami
7,2013-06-12,Berkeley,KOAK,60.659999999999997,0.0,Berkeley
1,2013-06-12,Colorado Springs,KCOS,73.918750000000003,0.0,Colorado Springs
1,2013-06-12,St. Petersburg,KSPG,84.316666666700002,0.0,St. Petersburg
2,2013-06-12,Dallas,KDAL,85.650000000000006,0.0,Dallas
3,2012-04-20,Las Vegas,KLAS,79.670833333299996,0.0,Las Vegas
2,2012-04-21,Indianapolis,KIND,45.346666666700003,0.0,Indianapolis
1,2012-04-21,Seattle WA,KBFI,53.541666666700003,0.0,Seattle
7,2012-05-23,Mountain View,KNUQ,61.666666666700003,0.0,Mountain View
2,2012-06-01,Miami,KMIA,76.652941176499994,1.78,Miami
1,2012-06-01,Oakland CA,KOAK,59.564,0.0,Berkeley
2,2012-06-02,Dallas,KDAL,83.762500000000003,0.0,Dallas
1,2012-05-19,Cambridge MA,KBOS,59.329166666699997,0.0,Boston
3,2012-05-29,DC,KDCA,79.325806451600002,1.3,Washington DC
1,2012-05-30,Oakland CA,KOAK,57.070370370399999,0.0,Berkeley
1,2012-05-30,seattle,KBFI,58.424999999999997,0.02,Seattle
1,2012-05-23,Colorado Springs,KCOS,61.258064516099999,0.25,Colorado Springs
3,2012-05-23,Baltimore,KBWI,70.915151515199994,0.0,Baltimore
4,2013-04-29,Miami,KMIA,77.735294117600006,0.16,Miami
12,2013-05-11,Cambridge,KBOS,63.868421052599999,0.02,Boston
1,2013-05-11,Birmingham,KBHM,67.694736842099999,1.55,Birmingham
6,2013-05-11,nyc,KNYC,63.782499999999999,3.77,New York
1,2013-05-11,Baltimore,KBWI,66.393333333300006,2.02,Baltimore
11,2013-05-11,Washington DC,KDCA,68.708571428599996,0.22,Washington DC
12,2013-05-11,Pittsburgh,KAGC,57.3644444444,0.29999999999999999,Pittsburgh
1,2013-05-11,Colorado Springs,KCOS,53.891666666699997,0.0,Colorado Springs
5,2013-05-11,Waterloo,KALO,49.5958333333,0.0,Waterloo
5,2013-05-11,Portland OR,KPDX,69.575000000000003,0.0,Portland
1,2013-05-11,Sunnyvale,KNUQ,63.468000000000004,0.0,Mountain View
4,2013-05-11,St. Petersburg,KSPG,78.067499999999995,0.0,St. Petersburg
6,2013-05-11,Denver,KAPA,53.524000000000001,0.0,Denver
2,2013-05-11,Edmonton,CXEC,58.862962963000001,0.0,Edmonton
12,2013-05-11,Philadelphia,KPHL,67.395652173900004,1.1499999999999999,Philadelphia
8,2013-05-11,Atlanta,KFTY,67.873076923100001,0.10000000000000001,Atlanta
3,2013-05-11,Portland,KPDX,69.575000000000003,0.0,Portland
2,2013-05-11,Santa Monica,KSMO,64.213793103399993,0.0,Santa Monica
7,2013-05-11,DC,KDCA,68.708571428599996,0.22,Washington DC
6,2013-05-12,Denver,KAPA,62.75,0.0,Denver
113,2013-05-12,New York,KNYC,61.125,0.0,New York
3,2013-05-12,St. Petersburg,KSPG,78.6676470588,0.0,St. Petersburg
180,2013-05-12,San Francisco,KSFO,59.488,0.0,San Francisco
16,2013-05-12,Vancouver,CWHC,59.0,0.0,Vancouver
50,2013-05-12,Seattle,KBFI,64.367999999999995,0.089999999999999997,Seattle
5,2013-05-12,Santa Monica,KSMO,64.926666666700001,0.0,Santa Monica
48,2013-05-12,Los Angeles,KCQT,69.025000000000006,0.0,Los Angeles
4,2013-05-12,Kansas City,KMKC,55.620833333299998,0.0,Kansas City
8,2013-05-12,SF Bay Area,KSFO,59.488,0.0,San Francisco
58,2013-05-12,New York City,KNYC,61.125,0.0,New York
12,2013-05-12,Montr\\xc3\\xa9al,CWTA,51.503571428599997,0.0,Montreal
13,2013-05-12,NY,KNYC,61.125,0.0,New York
1,2013-05-12,Oakland CA,KOAK,60.992592592599998,0.0,Berkeley
40,2013-05-12,NYC,KNYC,61.125,0.0,New York
11,2013-05-12,Minneapolis,KMIC,46.091999999999999,0.0,Minneapolis
28,2013-05-12,Montreal,CWTA,51.503571428599997,0.0,Montreal
12,2013-05-12,Pittsburgh,KAGC,47.425925925900003,0.0,Pittsburgh
8,2013-05-12,Mountain View,KNUQ,64.208333333300004,0.0,Mountain View
38,2013-05-12,Chicago,KMDW,45.995833333299998,0.0,Chicago
3,2013-05-12,Austin,KATT,70.912499999999994,0.0,Austin
6,2013-05-12,SF,KSFO,59.488,0.0,San Francisco
5,2013-05-12,nyc,KNYC,61.125,0.0,New York
4,2013-05-12,Indianapolis,KIND,46.869565217400002,0.0,Indianapolis
1,2013-05-12,Miami,KMIA,79.104166666699996,0.25,Miami
9,2013-05-12,Bay Area,KNGP,71.4176470588,1.3,Bay Area
2,2013-05-12,Dallas,KDAL,70.354166666699996,0.0,Dallas
10,2013-05-12,Brooklyn,KNYC,61.125,0.0,New York
11,2013-05-12,Washington DC,KDCA,61.756,0.0,Washington DC
2,2013-05-11,Indianapolis,KIND,50.367647058800003,0.0,Indianapolis
1,2013-05-11,Dallas,KDAL,72.8125,0.0,Dallas
1,2013-05-11,Oklahoma City,KOKC,65.799999999999997,0.0,Oklahoma City
10,2013-05-12,Cambridge,KBOS,61.929032258100001,0.050000000000000003,Boston
28,2013-05-12,Boston,KBOS,61.929032258100001,0.050000000000000003,Boston
2,2013-05-12,Colorado Springs,KCOS,61.545833333300003,0.0,Colorado Springs
5,2013-05-11,Austin,KATT,71.799999999999997,0.0,Austin
4,2013-05-12,San Jose,KSJC,65.237499999999997,0.0,San Jose
7,2013-05-12,Philadelphia,KPHL,62.060000000000002,0.22,Philadelphia
2,2013-05-12,Austin TX,KATT,70.912499999999994,0.0,Austin
9,2013-05-12,Atlanta,KFTY,61.633333333300001,0.0,Atlanta
2,2013-05-12,Seattle WA,KBFI,64.367999999999995,0.089999999999999997,Seattle
2,2013-05-12,Redmond,KBFI,64.367999999999995,0.089999999999999997,Seattle
3,2013-05-12,Washington,KDCA,61.756,0.0,Washington DC
3,2013-05-12,san francisco,KSFO,59.488,0.0,San Francisco
6,2013-05-12,Waterloo,KALO,46.0291666667,0.0,Waterloo
1,2013-05-12,Birmingham,KBHM,59.200000000000003,0.0,Birmingham
6,2013-05-12,Berkeley,KOAK,60.992592592599998,0.0,Berkeley
4,2013-05-12,Portland,KPDX,64.230769230799993,0.16,Portland
4,2013-05-12,Santa Barbara,KSBA,65.206451612899997,0.0,Santa Barbara
5,2013-05-12,Boston MA,KBOS,61.929032258100001,0.050000000000000003,Boston
5,2013-05-12,DC,KDCA,61.756,0.0,Washington DC
1,2013-05-12,Portland OR,KPDX,64.230769230799993,0.16,Portland
5,2012-08-07,Berkeley,KOAK,60.939285714299999,0.0,Berkeley
10,2012-08-07,Austin,KATT,88.900000000000006,0.0,Austin
10,2012-08-07,SF,KSFO,61.137500000000003,0.0,San Francisco
9,2012-08-07,Salt Lake City,KSLC,83.095833333300007,0.0,Salt Lake City
6,2012-08-07,Mountain View,KNUQ,65.454166666700004,0.0,Mountain View
3,2012-08-08,Portland,KPDX,66.626923076899999,0.0,Portland
12,2012-08-08,SF,KSFO,61.308333333299998,0.0,San Francisco
4,2012-08-08,Indianapolis,KIND,81.837931034500002,3.0699999999999998,Indianapolis
4,2012-08-08,Mountain View,KNUQ,67.411538461500001,0.0,Mountain View
4,2012-08-08,Boston MA,KBOS,74.841666666699993,0.0,Boston
10,2012-08-08,Montr\\xc3\\xa9al,CWTA,72.700000000000003,0.050000000000000003,Montreal
6,2012-08-08,San Antonio,KSSF,87.200000000000003,0.0,San Antonio
5,2012-08-08,Waterloo,KALO,73.514814814800005,0.01,Waterloo
17,2012-08-08,Vancouver,CWHC,64.0,0.0,Vancouver
7,2012-08-08,san francisco,KSFO,61.308333333299998,0.0,San Francisco
2,2012-08-08,Washington,KDCA,83.292000000000002,0.0,Washington DC
10,2012-08-08,NY,KNYC,77.603703703700006,0.0,New York
1,2012-08-08,Oakland CA,KOAK,62.399999999999999,0.0,Berkeley
11,2012-08-08,Brooklyn,KNYC,77.603703703700006,0.0,New York
4,2012-08-08,Redmond,KBFI,65.388888888899999,0.0,Seattle
6,2012-08-08,nyc,KNYC,77.603703703700006,0.0,New York
4,2012-08-08,Berkeley,KOAK,62.399999999999999,0.0,Berkeley
2,2012-08-08,Oklahoma City,KOKC,87.308333333299998,0.0,Oklahoma City
10,2012-08-08,Kansas City,KMKC,83.813333333299994,0.34999999999999998,Kansas City
2,2012-08-08,Colorado Springs,KCOS,74.733333333299996,0.0,Colorado Springs
7,2012-08-08,Austin,KATT,88.279166666699993,0.0,Austin
7,2012-08-08,St. Petersburg,KSPG,85.388888888899999,0.0,St. Petersburg
5,2012-08-07,San Jose,KSJC,66.583333333300004,0.0,San Jose
29,2012-08-07,Boston,KBOS,72.375,0.0,Boston
2,2012-08-08,San Jose,KSJC,68.662499999999994,0.0,San Jose
4,2012-08-08,Santa Monica,KSMO,71.950000000000003,0.0,Santa Monica
10,2012-08-08,Cambridge,KBOS,74.841666666699993,0.0,Boston
2,2012-08-07,Birmingham,KBHM,80.810000000000002,0.040000000000000001,Birmingham
3,2012-08-07,Miami,KMIA,85.391666666700004,0.0,Miami
6,2012-08-07,Cambridge,KBOS,72.375,0.0,Boston
1,2012-08-07,Oakland CA,KOAK,60.939285714299999,0.0,Berkeley
2,2012-08-07,Sunnyvale,KNUQ,65.454166666700004,0.0,Mountain View
4,2012-08-07,Kansas City,KMKC,88.829166666700004,0.0,Kansas City
3,2012-08-07,Chicago IL,KMDW,81.558333333299998,0.0,Chicago
4,2012-08-08,Miami,KMIA,85.859259259300003,0.0,Miami
3,2012-08-08,Birmingham,KBHM,80.770967741899995,0.0,Birmingham
1,2012-08-08,seattle,KBFI,65.388888888899999,0.0,Seattle
1,2012-08-08,Cambridge MA,KBOS,74.841666666699993,0.0,Boston
2,2012-08-08,Baltimore,KBWI,80.084000000000003,0.0,Baltimore
1,2012-08-08,Seattle WA,KBFI,65.388888888899999,0.0,Seattle
2,2012-08-03,Chicago IL,KMDW,84.916666666699996,0.0,Chicago
2,2012-08-03,Colorado Springs,KCOS,75.599999999999994,0.0,Colorado Springs
2,2012-08-03,Seattle WA,KBFI,68.070833333300001,0.0,Seattle
1,2012-08-03,Waterloo,KALO,82.416666666699996,0.0,Waterloo
2,2012-08-03,Boston MA,KBOS,82.212500000000006,0.0,Boston
5,2012-08-03,Minneapolis,KMIC,76.362962963000001,1.47,Minneapolis
3,2012-08-04,Minneapolis,KMIC,68.691428571399996,0.26000000000000001,Minneapolis
9,2012-08-04,Vancouver,CWHC,68.5,0.0,Vancouver
1,2012-08-04,Portland OR,KPDX,80.920833333299996,0.0,Portland
1,2012-08-04,Redmond,KBFI,75.650000000000006,0.0,Seattle
2,2012-08-04,Portland,KPDX,80.920833333299996,0.0,Portland
3,2012-08-04,san francisco,KSFO,58.972222222200003,0.0,San Francisco
2,2012-08-04,Berkeley,KOAK,59.3416666667,0.0,Berkeley
3,2012-08-04,Washington,KDCA,86.924000000000007,0.0,Washington DC
2,2012-08-04,Colorado Springs,KCOS,66.150000000000006,0.0,Colorado Springs
1,2012-08-04,Oakland CA,KOAK,59.3416666667,0.0,Berkeley
3,2012-08-04,Chicago IL,KMDW,79.531428571399999,3.7200000000000002,Chicago
2,2012-08-04,Mountain View,KNUQ,62.788571428600001,0.0,Mountain View
3,2012-08-04,Kansas City,KMKC,84.525000000000006,0.0,Kansas City
1,2012-07-17,Santa Monica,KSMO,65.474999999999994,0.0,Santa Monica
3,2012-07-18,Las Vegas,KLAS,88.029166666699993,0.0,Las Vegas
1,2012-07-18,Denver,KAPA,74.671999999999997,0.0,Denver
1,2012-07-18,seattle,KBFI,64.200000000000003,0.0,Seattle
6,2012-07-18,nyc,KNYC,78.978048780500004,4.2699999999999996,New York
2,2012-07-18,Cambridge MA,KBOS,76.797368421100003,6.8099999999999996,Boston
12,2012-07-19,Bay Area,KNGP,84.683999999999997,0.0,Bay Area
2,2012-07-19,Seattle WA,KBFI,67.587500000000006,0.0,Seattle
3,2012-07-19,Salt Lake City,KSLC,80.0625,0.0,Salt Lake City
3,2012-07-14,Mountain View,KNUQ,63.377777777799999,0.0,Mountain View
1,2012-07-14,Oakland CA,KOAK,58.610344827600002,0.0,Berkeley
3,2012-07-14,Santa Monica,KSMO,63.868571428599999,0.0,Santa Monica
2,2012-07-16,Edmonton,CXEC,66.978571428600006,0.089999999999999997,Edmonton
3,2012-07-14,Portland OR,KPDX,68.692592592599993,0.0,Portland
6,2012-07-16,San Jose,KSJC,63.207407407399998,0.0,San Jose
1,2012-07-16,Oakland CA,KOAK,60.266666666699997,0.0,Berkeley
3,2013-02-28,Santa Monica,KSMO,61.459090909099999,0.0,Santa Monica
1,2013-02-28,Sunnyvale,KNUQ,54.412500000000001,0.0,Mountain View
4,2013-02-28,Santa Barbara,KSBA,55.013043478299998,0.0,Santa Barbara
1,2013-02-28,Oakland CA,KOAK,54.308,0.0,Berkeley
2,2013-02-28,san francisco,KSFO,52.233333333300003,0.0,San Francisco
1,2013-02-28,Colorado Springs,KCOS,26.770833333300001,0.0,Colorado Springs
1,2013-03-05,Oakland CA,KOAK,53.117142857099999,0.14999999999999999,Berkeley
2,2013-03-05,Santa Monica,KSMO,56.286486486500003,0.0,Santa Monica
3,2012-05-31,Santa Monica,KSMO,62.771999999999998,0.0,Santa Monica
2,2012-05-31,Sunnyvale,KNUQ,65.25,0.0,Mountain View
1,2012-06-02,SF,KSFO,57.073076923099997,0.0,San Francisco
3,2012-06-03,Seattle WA,KBFI,55.100000000000001,0.0,Seattle
3,2012-06-03,Portland,KPDX,56.8125,0.0,Portland
1,2012-05-23,san francisco,KSFO,56.507692307699998,0.0,San Francisco
1,2012-06-06,NY,KNYC,64.114999999999995,0.01,New York
2,2012-05-30,Dallas,KDAL,77.926315789499995,0.22,Dallas
48,2012-11-03,NYC,KNYC,44.4083333333,0.0,New York
37,2012-11-03,New York City,KNYC,44.4083333333,0.0,New York
9,2012-11-03,Austin,KATT,70.180555555599994,0.0,Austin
145,2012-11-03,San Francisco,KSFO,60.066666666700002,0.0,San Francisco
2,2012-11-03,Salt Lake City,KSLC,49.254166666700002,0.0,Salt Lake City
24,2012-11-03,Montreal,CWTA,40.25,0.040000000000000001,Montreal
2,2012-11-03,Colorado Springs,KCOS,42.932000000000002,0.0,Colorado Springs
6,2012-11-03,Mountain View,KNUQ,60.445833333300001,0.01,Mountain View
